signal_date,code,name,rank,push_level,emotion_score,observed_days,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,latest_return_pct,best_return_available,return_3d_pct,return_5d_pct,return_10d_pct,max_gain_3d_pct,max_gain_5d_pct,max_gain_10d_pct,reasons,risks,strategy_version
2026-04-14,300390,天华新能,56,不推送,41.0,25,-1.53,-5.08,-1.3,9.98,19.9,8.32,5.87,14.73,12.28,12.28,19.9,收在日内高位；温和放量；近5日强势延续；连续上榜确认,短线涨幅偏高；偏离20日线较大,v2
2026-04-24,002015,协鑫能科,27,不推送,10.0,17,-3.13,-6.15,-0.31,10.46,19.89,-4.2,0.1,19.89,-0.31,0.1,19.89,人气Top50；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段,v2
2026-04-21,000890,法尔胜,64,普通观察,64.0,20,1.1,4.46,8.98,-19.81,19.88,11.31,8.98,-3.15,19.81,19.81,19.88,当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,人气排名明显回落,v2
2026-05-14,002281,光迅科技,32,不推送,17.0,6,-2.85,-4.56,-1.01,4.86,19.88,12.15,5.55,,12.15,19.88,,人气Top50；当日上涨；收盘承接较强；近5日强势延续；持续霸榜；弱市中个股相对抗跌,量能不足；短线涨幅偏高；偏离20日线较大；热度可能进入后段；弱市里的长连榜样本优先降权；v2回避后段过热样本,v2
2026-05-18,600396,华电辽能,17,不推送,0.0,4,0.35,14.54,19.86,3.26,19.86,0.92,,,19.86,,,人气Top20；站上20日线且不过热；持续霸榜；震荡市里保持相对强势,当日转弱；收盘承接偏弱；量能不足；热度可能进入后段；v2回避转弱弱收盘样本,v2
2026-05-14,000811,冰轮环境,85,不推送,0.0,6,4.55,3.21,8.88,7.35,19.85,18.6,9.66,,18.6,19.85,,站上20日线且不过热,收盘承接偏弱；上影线偏长；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,v2
2026-04-23,002297,博云新材,7,重点观察,77.0,18,-3.01,0.27,0.94,19.51,19.83,1.53,10.16,8.36,1.53,14.21,19.83,人气Top10；当日涨停附近；收在日内高位；温和放量；近5日强势延续；持续霸榜；人气排名明显上升,短线涨幅偏高；远离20日线过多；热度可能进入后段,v2
2026-04-15,002050,三花智控,99,不推送,0.0,24,3.08,1.49,3.44,19.82,19.82,1.84,2.17,-0.64,3.44,3.9,3.9,温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱,v2
2026-04-14,300058,蓝色光标,23,普通观察,63.0,25,-0.81,-4.86,0.75,-0.93,19.8,4.23,8.8,-3.36,5.5,19.8,19.8,人气Top50；当日上涨；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认；人气排名明显上升；v2连榜升温修正,短线涨幅偏高,v2
2026-04-10,603538,美诺华,7,重点观察,86.0,27,-0.18,-3.07,1.23,1.71,19.78,11.92,5.87,16.11,13.05,15.53,19.78,人气Top10；当日强涨；收在日内高位；温和放量；近5日趋势升温；首次上榜即强势,偏离20日线较大,v2
2026-04-20,300342,天银机电,79,普通观察,62.0,21,0.81,8.95,9.46,-7.2,19.77,14.74,13.93,3.09,19.77,19.77,19.77,当日涨停附近；温和放量；近5日趋势升温；站上20日线且不过热；v2低分涨停修正,-,v2
2026-04-27,000539,粤电力A,88,不推送,38.0,16,-2.76,5.52,8.71,-5.22,19.74,-5.22,5.52,4.93,8.71,8.71,19.74,当日上涨；温和放量；近5日趋势升温；站上20日线且不过热,人气排名明显回落,v2
2026-05-19,601133,柏诚股份,34,不推送,0.0,3,0.57,11.82,11.82,10.78,19.74,10.78,,,19.74,,,人气Top50；站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；震荡市里相对走弱；v2回避转弱弱收盘样本,v2
2026-05-19,002407,多氟多,19,不推送,2.0,3,-0.46,10.96,10.96,16.44,19.69,16.44,,,19.69,,,人气Top20；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势,当日转弱；收盘承接偏弱；量能不足；v2回避转弱弱收盘样本；v2回避人气转弱样本,v2
2026-05-15,000767,晋控电力,78,不推送,0.0,5,5.42,14.9,16.25,6.55,19.64,3.39,6.55,,19.64,19.64,,站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；v2回避转弱弱收盘样本；v2回避人气转弱样本,v2
2026-05-15,600481,双良节能,43,不推送,0.0,5,0.3,-0.3,2.28,16.44,19.63,11.42,16.44,,17.35,19.63,,人气Top50；站上20日线且不过热,当日转弱；收盘承接偏弱；震荡市里相对走弱；v2回避转弱弱收盘样本,v2
2026-05-12,600726,华电能源,99,不推送,0.0,8,-1.58,11.74,11.74,-17.02,19.53,0.53,-7.65,,19.53,19.53,,站上20日线且不过热；持续霸榜,当日转弱；热度可能进入后段；强势市里个股相对走弱,v2
2026-04-24,002297,博云新材,19,不推送,37.0,17,-5.83,-7.94,-5.83,19.19,19.51,4.08,7.67,17.26,9.24,16.59,19.51,人气Top20；收盘承接较强；温和放量；近5日强势延续；持续霸榜,短线涨幅偏高；远离20日线过多；热度可能进入后段,v2
2026-04-15,601138,工业富联,34,不推送,12.0,24,0.29,2.59,3.75,16.15,19.51,6.38,15.69,14.6,9.53,16.83,19.51,人气Top50；温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落,v2
2026-05-06,002805,丰元股份,75,不推送,57.0,13,2.14,10.02,10.02,2.23,19.47,7.88,8.62,3.98,15.97,15.97,19.47,当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；v2低分涨停修正,短线涨幅偏高,v2
2026-04-22,002384,东山精密,3,强推观察,95.0,19,3.04,0.17,4.11,18.36,19.46,0.19,-1.12,17.15,5.18,5.18,19.46,人气Top3；当日涨停附近；收在日内高位；温和放量；近5日强势延续；持续霸榜；v2低分涨停修正,短线涨幅偏高；偏离20日线较大；热度可能进入后段,v2
2026-04-13,600176,中国巨石,11,强推观察,110.0,26,2.99,1.12,3.71,19.43,19.43,2.77,-1.25,4.14,5.48,7.44,9.65,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；首次上榜即强势；v2强势延续修正；v2低分涨停修正,-,v2
2026-04-23,601016,节能风电,9,强推观察,98.0,18,1.12,0.0,6.03,3.12,19.42,5.58,-4.91,14.29,8.26,8.26,19.42,人气Top10；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；首次上榜即强势；v2强势延续修正,-,v2
2026-04-28,600186,莲花控股,33,不推送,58.0,15,0.1,9.96,9.96,19.41,19.41,15.85,6.71,5.08,17.38,17.38,17.38,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段,v2
2026-04-27,000815,美利云,58,不推送,8.0,16,-1.73,2.29,3.31,-2.29,19.4,-3.16,12.68,8.66,4.63,17.11,19.4,连续上榜确认；人气排名明显上升,近5日趋势未确认,v2
2026-04-28,003026,中晶科技,77,重点观察,78.0,15,2.16,4.73,10.0,1.59,19.39,15.48,4.24,7.55,19.39,19.39,19.39,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；v2低分涨停修正,-,v2
2026-04-22,002149,西部材料,66,不推送,56.0,19,-0.19,0.36,4.38,12.51,19.31,-9.7,-9.92,17.69,4.38,4.38,19.31,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,人气排名明显回落,v2
2026-04-21,600703,三安光电,57,不推送,20.0,20,0.07,10.01,10.01,19.29,19.29,11.27,3.02,12.52,18.26,18.26,18.26,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱,v2
2026-04-20,002364,中恒电气,32,不推送,58.0,21,-0.07,1.05,4.0,19.2,19.2,-0.39,-5.84,5.95,4.0,4.0,6.98,人气Top50；当日上涨；收盘承接较强；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升,偏离20日线较大；热度可能进入后段,v2
2026-04-15,000070,特发信息,46,不推送,8.0,24,-1.43,10.01,10.01,-2.12,19.17,11.39,12.55,2.38,12.92,17.58,19.17,人气Top50；温和放量；站上20日线且不过热；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认,v2
2026-04-29,300274,阳光电源,83,不推送,54.0,14,-0.21,-0.98,1.05,19.15,19.15,0.54,3.82,10.27,2.62,5.82,12.98,当日上涨；收在日内高位；温和放量；站上20日线且不过热；连续上榜确认,-,v2
2026-04-29,002475,立讯精密,86,不推送,12.0,14,1.22,-2.39,1.22,5.48,19.14,1.28,10.81,6.21,3.44,14.25,19.14,温和放量；站上20日线且不过热；持续霸榜,当日转弱；热度可能进入后段；人气排名明显回落,v2
2026-04-22,002342,巨力索具,20,不推送,22.0,19,-2.58,-5.91,0.5,-34.64,19.11,-8.59,-6.2,10.02,0.5,0.5,19.11,人气Top20；温和放量；近5日趋势升温；持续霸榜,当日转弱；收盘承接偏弱；偏离20日线较大；热度可能进入后段,v2
2026-04-29,002407,多氟多,39,普通观察,72.0,14,-0.45,0.7,1.76,19.04,19.04,4.13,-1.62,4.82,8.2,8.2,10.18,人气Top50；当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,-,v2
2026-05-11,600105,永鼎股份,23,不推送,24.0,9,8.92,10.38,18.12,-0.19,18.97,13.9,8.76,,18.97,18.97,,人气Top50；站上20日线且不过热；连续上榜确认,-,v2
2026-05-13,600105,永鼎股份,33,不推送,20.0,7,11.5,13.9,18.97,-0.19,18.97,8.76,6.81,,18.97,18.97,,人气Top50；站上20日线且不过热；持续霸榜,热度可能进入后段,v2
2026-05-12,600105,永鼎股份,41,不推送,28.0,8,8.5,9.35,11.56,-0.19,18.97,8.65,6.48,,18.97,18.97,,人气Top50；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势,-,v2
2026-05-11,002902,铭普光磁,83,观察池,50.0,9,5.67,2.76,9.18,-0.64,18.93,8.13,7.16,,13.05,18.93,,当日涨停附近；收在日内高位；站上20日线且不过热；市场强势且个股相对强势,涨停封板不可买,v2
2026-04-14,002812,恩捷股份,98,不推送,46.0,25,1.84,0.08,2.09,3.64,18.81,1.37,7.27,11.05,4.19,7.99,18.81,当日上涨；收在日内高位；温和放量；站上20日线且不过热,-,v2
2026-05-08,603618,杭电股份,34,观察池,85.0,10,4.64,-0.43,6.78,8.2,18.79,5.26,-2.83,8.2,10.09,10.09,18.79,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v2低分涨停修正,短线涨幅偏高；偏离20日线较大；涨停封板不可买,v2
2026-04-24,300308,中际旭创,22,不推送,24.0,17,1.36,-3.38,1.47,17.15,18.76,-4.63,-3.38,18.42,1.47,1.47,18.76,人气Top50；温和放量；站上20日线且不过热；持续霸榜,当日转弱；热度可能进入后段,v2
2026-04-20,605222,起帆电缆,88,普通观察,61.0,21,2.75,4.03,7.39,16.9,18.76,6.5,7.04,13.0,11.08,14.85,18.76,当日涨停附近；收在日内高位；温和放量；近5日强势延续；v2低分涨停修正,短线涨幅偏高；偏离20日线较大,v2
2026-05-08,002183,怡亚通,53,不推送,12.0,10,6.44,7.49,11.53,3.89,18.71,14.07,7.34,3.89,14.07,18.71,18.71,站上20日线且不过热；市场强势且个股相对强势,-,v2
2026-05-11,002183,怡亚通,61,不推送,16.0,9,5.99,3.74,6.89,3.89,18.71,12.43,8.53,,18.71,18.71,,站上20日线且不过热；连续上榜确认,-,v2
2026-04-17,002050,三花智控,68,不推送,16.0,22,0.57,0.88,2.0,18.69,18.69,1.21,-1.32,5.75,2.92,2.92,6.72,温和放量；站上20日线且不过热；人气排名明显上升,当日转弱,v2
2026-04-20,600703,三安光电,45,不推送,40.0,21,-0.07,-0.51,3.37,18.68,18.68,13.63,7.91,10.92,17.66,17.66,17.66,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,人气排名明显回落；上影线偏长,v2
2026-04-20,002217,合力泰,13,强推观察,120.0,21,4.07,1.02,7.12,-4.41,18.64,-6.1,0.34,18.64,7.12,7.12,18.64,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；v2强势延续修正；v2连榜升温修正；v2低分涨停修正,-,v2
2026-04-21,603601,再升科技,26,普通观察,74.0,20,-4.92,-2.71,2.4,18.63,18.63,-12.79,-6.15,10.09,2.4,2.4,15.31,人气Top50；当日上涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段,v2
2026-05-06,300857,协创数据,65,不推送,0.0,13,2.5,8.36,13.53,4.74,18.6,9.55,4.19,4.15,13.53,13.53,18.6,温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱；人气排名明显回落,v2
2026-04-29,600487,亨通光电,25,不推送,14.0,14,0.47,-2.49,0.92,8.41,18.58,12.73,11.29,6.56,13.73,18.58,18.58,人气Top50；站上20日线且不过热；持续霸榜；人气排名明显上升,当日转弱；热度可能进入后段,v2
2026-04-24,300394,天孚通信,82,不推送,0.0,17,0.35,-0.5,2.82,15.02,18.5,-3.95,-2.38,16.77,2.82,3.92,18.5,温和放量；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方,v2
2026-05-08,600522,中天科技,9,重点观察,84.0,10,12.42,9.62,12.45,9.52,18.47,8.97,2.45,9.52,15.42,15.42,18.47,人气Top10；当日上涨；收在日内高位；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,-,v2
2026-04-27,002565,顺灏股份,10,不推送,10.0,16,2.96,1.51,6.03,-10.61,18.47,2.42,6.95,-1.13,6.03,7.65,18.47,人气Top10；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段,v2
2026-04-29,002309,中利集团,75,不推送,28.0,14,-0.89,-4.88,0.67,-15.08,18.4,3.55,1.11,-4.43,5.32,6.87,18.4,当日上涨；温和放量；站上20日线且不过热；人气排名明显上升,上影线偏长,v2
2026-04-24,688981,中芯国际,89,不推送,36.0,17,2.06,5.06,6.07,18.36,18.36,1.36,10.94,9.82,6.07,15.47,15.47,当日上涨；放量仍可控；近5日趋势升温；站上20日线且不过热,-,v2
2026-04-13,002837,英维克,81,不推送,56.0,26,0.29,6.74,8.59,2.02,18.36,3.23,17.71,-6.67,8.59,18.36,18.36,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,人气排名明显回落,v2
2026-04-27,001896,豫能控股,46,不推送,0.0,16,-1.83,-4.03,3.11,-3.84,18.36,-7.02,2.26,2.62,5.55,5.55,18.36,人气Top50；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段,v2
2026-04-30,002624,完美世界,42,不推送,0.0,13,4.14,7.03,9.47,-4.54,18.34,15.38,10.78,0.33,15.38,18.34,18.34,人气Top50；温和放量,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方,v2
2026-04-16,601778,晶科科技,12,强推观察,111.0,23,5.11,3.75,10.06,-4.95,18.32,-4.65,7.96,-2.4,10.06,10.06,18.32,人气Top20；当日涨停附近；收在日内高位；放量仍可控；近5日强势延续；站上20日线且不过热；连续上榜确认；人气排名明显上升；v2强势延续修正；v2连榜升温修正；v2低分涨停修正,短线涨幅偏高,v2
2026-04-16,600986,浙文互联,55,不推送,50.0,23,-0.36,-1.82,0.64,-14.12,18.31,-0.18,10.47,-9.02,5.19,10.47,18.31,当日强涨；温和放量；近5日趋势升温；站上20日线且不过热,-,v2
2026-04-15,600498,烽火通信,65,不推送,0.0,24,-0.99,0.31,1.07,13.76,18.3,9.26,16.05,6.23,11.14,17.31,18.3,站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认,v2
2026-04-27,000547,航天发展,14,不推送,0.0,16,-1.1,-7.26,-1.1,-6.47,18.27,-3.0,-1.03,2.72,-1.1,0.0,18.27,人气Top20；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方,v2
2026-04-17,002600,领益智造,35,不推送,30.0,22,3.48,6.02,7.54,18.27,18.27,8.27,2.54,2.25,9.21,9.21,9.21,人气Top50；温和放量；站上20日线且不过热,-,v2
2026-04-27,002709,天赐材料,8,强推观察,102.0,16,2.26,-1.87,3.17,5.68,18.23,10.1,14.26,1.0,10.99,18.23,18.23,人气Top10；当日上涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；v2连榜升温修正,-,v2
2026-05-08,603629,利通电子,20,不推送,45.0,10,1.19,-1.67,1.19,18.16,18.16,4.31,2.67,18.16,4.31,9.61,18.16,人气Top20；当日上涨；收在日内高位；近5日强势延续；连续上榜确认；市场强势且个股相对强势,短线涨幅偏高；远离20日线过多,v2
2026-04-22,603083,剑桥科技,71,不推送,47.0,19,-1.43,-4.72,0.26,10.35,18.12,-10.96,-1.02,14.72,0.26,0.26,18.12,当日上涨；收盘承接较强；温和放量；近5日强势延续；连续上榜确认；人气排名明显上升,短线涨幅偏高；偏离20日线较大,v2
2026-04-15,002309,中利集团,66,不推送,0.0,24,1.24,1.49,2.98,-4.96,18.11,8.68,8.44,11.91,8.68,12.9,18.11,连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方,v2
2026-05-19,002156,通富微电,51,不推送,0.0,3,3.41,9.94,12.69,11.99,18.06,11.99,,,18.06,,,站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；量能不足；近5日趋势未确认；热度可能进入后段；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；v2回避转弱弱收盘样本；v2回避人气转弱样本,v2
2026-05-08,601016,节能风电,45,不推送,2.0,10,-2.0,2.61,5.41,-7.41,18.04,12.83,0.8,-7.41,12.83,18.04,18.04,人气Top50；站上20日线且不过热；连续上榜确认,收盘承接偏弱；人气排名明显回落；v2回避人气转弱样本,v2
2026-04-24,600498,烽火通信,77,不推送,8.0,17,-2.32,-1.26,3.29,5.53,18.03,-1.45,-7.02,16.38,3.29,3.29,18.03,温和放量；近5日趋势升温；站上20日线且不过热,当日转弱；收盘承接偏弱；人气排名明显回落,v2
2026-04-14,300274,阳光电源,52,不推送,44.0,25,-0.9,-4.49,-0.58,17.96,17.96,-5.31,-2.81,-7.36,-0.58,-0.58,-0.58,当日上涨；收盘承接较强；温和放量；近5日趋势升温；连续上榜确认,仍在20日线下方,v2
2026-04-21,002364,中恒电气,47,不推送,24.0,20,0.32,-0.95,1.81,17.96,17.96,-5.59,-9.42,2.24,1.81,1.81,5.87,人气Top50；温和放量；持续霸榜,偏离20日线较大；热度可能进入后段,v2
2026-04-14,000938,紫光股份,7,不推送,48.0,25,-0.04,-1.36,0.39,7.18,17.95,-0.57,-0.9,13.35,2.94,4.63,17.95,人气Top10；温和放量；近5日趋势升温；站上20日线且不过热,当日转弱,v2
2026-05-18,002371,北方华创,52,不推送,29.0,4,-3.58,1.28,2.5,9.34,17.93,8.35,,,17.93,,,当日上涨；收盘承接较强；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控,后段人气股在偏弱环境里更谨慎,v2
2026-04-15,601869,长飞光纤,64,不推送,0.0,24,-2.4,2.76,4.03,8.38,17.92,7.36,14.89,3.32,12.09,16.55,17.92,站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认,v2
2026-04-13,600666,奥瑞德,16,普通观察,68.0,26,2.96,0.93,5.3,-16.82,17.91,6.7,11.53,-9.5,6.7,17.91,17.91,人气Top20；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,-,v2
2026-05-12,600186,莲花控股,63,不推送,0.0,8,-1.2,7.52,8.83,17.85,17.85,3.71,15.95,,11.63,15.95,,站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；量能不足；近5日趋势未确认；热度可能进入后段；人气排名明显回落；强势市里个股相对走弱；v2回避转弱弱收盘样本；v2回避人气转弱样本,v2
2026-05-08,300502,新易盛,59,不推送,0.0,10,-0.14,1.61,2.74,9.37,17.83,13.38,9.96,9.37,13.7,17.83,17.83,站上20日线且不过热；连续上榜确认,当日转弱；量能不足；人气排名明显回落；强势市里个股相对走弱；v2回避人气转弱样本,v2
2026-05-08,688256,寒武纪,60,不推送,0.0,10,1.35,1.26,1.77,8.52,17.8,11.13,2.02,8.52,11.13,13.92,17.8,站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；强势市里个股相对走弱；v2回避转弱弱收盘样本,v2
2026-05-13,688256,寒武纪,63,不推送,0.0,7,11.39,6.38,13.92,8.52,17.8,2.7,14.97,,13.92,17.8,,站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；强势市里个股相对走弱；v2回避转弱弱收盘样本,v2
2026-05-15,688256,寒武纪,81,不推送,0.0,5,1.26,2.7,6.33,8.52,17.8,14.97,8.52,,17.8,17.8,,站上20日线且不过热,当日转弱；收盘承接偏弱；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；v2回避转弱弱收盘样本；v2回避人气转弱样本,v2
2026-05-06,002185,华天科技,40,不推送,52.0,13,4.35,3.89,7.25,17.7,17.77,4.81,10.07,16.7,7.25,12.89,17.77,人气Top50；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热,-,v2
2026-04-21,600118,中国卫星,2,强推观察,98.0,20,-6.28,-2.61,-2.2,-14.98,17.76,-3.89,-3.2,13.95,4.79,4.79,17.76,人气Top3；当日上涨；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；连续上榜确认；v2连榜升温修正,-,v2
2026-04-27,002050,三花智控,96,不推送,24.0,16,-0.11,-3.81,-0.11,17.73,17.73,2.2,9.61,7.67,3.18,9.78,17.36,收盘承接较强；温和放量；站上20日线且不过热,近5日趋势未确认；人气排名明显回落,v2
2026-04-14,002709,天赐材料,20,强推观察,94.0,25,-0.61,-3.34,0.69,17.69,17.69,-1.74,6.36,9.28,2.05,8.04,14.89,人气Top20；当日上涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；v2连榜升温修正,-,v2
2026-04-30,601138,工业富联,10,不推送,24.0,13,0.64,0.32,1.59,6.81,17.68,0.64,2.42,9.03,2.72,4.8,17.68,人气Top10；温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段,v2
2026-04-30,002131,利欧股份,82,不推送,0.0,13,1.4,5.74,6.2,3.1,17.67,9.77,4.5,14.73,12.4,12.4,17.67,持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段,v2
2026-05-06,002131,利欧股份,49,不推送,0.0,13,1.4,5.74,6.2,3.1,17.67,9.77,4.5,14.73,12.4,12.4,17.67,人气Top50；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段,v2
2026-04-15,603538,美诺华,4,重点观察,85.0,24,0.0,0.9,3.23,-9.12,17.66,-7.37,-9.01,17.66,3.23,3.23,17.66,人气Top10；当日强涨；收在日内高位；温和放量；近5日强势延续；连续上榜确认；人气排名明显上升,短线涨幅偏高；偏离20日线较大,v2
2026-05-07,002475,立讯精密,31,普通观察,60.0,11,-2.0,2.55,3.68,4.14,17.64,11.03,8.46,-2.37,13.32,17.64,17.64,人气Top50；当日上涨；收盘承接较强；温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,近5日趋势未确认,v2
2026-04-28,002361,神剑股份,21,不推送,8.0,15,-0.8,0.15,4.0,-13.29,17.63,5.94,9.39,-5.54,8.34,17.63,17.63,人气Top50；温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段,v2
2026-04-30,002407,多氟多,33,不推送,56.0,13,-1.51,4.46,6.89,17.6,17.6,-4.16,-6.0,1.87,6.89,6.89,8.84,人气Top50；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段,v2
2026-05-08,600703,三安光电,82,不推送,34.0,10,1.83,4.56,6.45,5.61,17.6,9.78,5.35,5.61,11.8,17.6,17.6,收盘承接较强；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,-,v2
2026-05-06,002407,多氟多,47,不推送,56.0,13,-1.51,4.46,6.89,17.6,17.6,-4.16,-6.0,1.87,6.89,6.89,8.84,人气Top50；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段,v2
2026-04-17,603052,可川科技,79,重点观察,78.0,22,4.8,10.01,10.01,17.08,17.58,9.61,9.26,1.81,12.78,17.58,17.58,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；v2低分涨停修正,-,v2
2026-05-13,601016,节能风电,53,不推送,0.0,7,17.56,1.8,17.56,-7.78,17.56,-0.4,-6.79,,17.56,17.56,,站上20日线且不过热；连续上榜确认,当日转弱；人气排名明显回落；强势市里个股相对走弱；v2回避转弱弱收盘样本；v2回避人气转弱样本,v2
2026-05-12,601016,节能风电,25,不推送,0.0,8,0.2,12.38,12.38,-7.78,17.56,0.4,2.4,,17.56,17.56,,人气Top50；站上20日线且不过热；人气排名明显上升,当日转弱；强势市里个股相对走弱；v2回避转弱弱收盘样本,v2
2026-04-27,601179,中国西电,68,不推送,0.0,16,-0.06,1.65,3.43,-3.96,17.55,0.0,3.43,4.08,3.43,4.61,17.55,站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段,v2
2026-05-07,002407,多氟多,49,不推送,24.0,11,-1.34,-6.83,1.98,14.32,17.51,-8.62,-11.75,9.26,1.98,1.98,17.51,人气Top50；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势,当日转弱；v2回避人气转弱样本,v2
2026-04-15,000973,佛塑科技,25,不推送,6.0,24,-3.15,-4.58,-0.61,-15.56,17.49,-0.44,0.5,17.49,4.25,4.25,17.49,人气Top50；放量仍可控；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落,v2
2026-04-29,002361,神剑股份,51,不推送,0.0,14,1.8,2.49,3.84,-13.42,17.46,7.73,10.97,-5.69,8.23,17.46,17.46,站上20日线且不过热；持续霸榜,收盘承接偏弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落；上影线偏长,v2
2026-04-16,002902,铭普光磁,57,不推送,50.0,23,-1.8,-0.78,3.56,17.41,17.41,-4.31,-11.76,-0.75,3.56,3.56,5.62,收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热,-,v2
2026-04-24,300502,新易盛,2,不推送,32.0,17,2.26,0.14,2.93,12.94,17.41,-0.05,-2.75,17.07,2.93,2.93,17.41,人气Top3；放量仍可控；站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认,v2
2026-05-19,002281,光迅科技,33,不推送,0.0,3,8.92,12.44,17.38,2.67,17.38,2.67,,,17.38,,,人气Top50；持续霸榜；人气排名明显上升；震荡市里保持相对强势,收盘承接偏弱；量能不足；偏离20日线较大；热度可能进入后段；上影线偏长,v2
